Post ID,platform_id,sentiment_id,Post Type,Post Timestamp,Post Content,Post Hour,Post Minute
93630,3,1,Image,2024-12-18 07:07:24,Land population candidate area media.,7,7
93633,4,1,Image,2024-12-18 12:51:42,My month huge past.,12,51
93636,4,1,Image,2024-12-18 05:07:48,Free rule wonder guess.,5,7
93642,3,1,Video,2024-12-18 06:30:00,Century within tend recent someone thing push.,6,30
93645,4,1,Image,2024-12-18 16:05:36,Reflect throw teacher mention.,16,5
93651,2,1,Link,2024-12-18 15:04:54,Me appear view conference ok interesting.,15,4
93658,2,2,Video,2024-12-18 09:34:36,Product hair better plant effort.,9,34
93663,4,1,Link,2024-12-18 21:29:36,Heavy play others lay figure space.,21,29
93664,1,1,Video,2024-12-18 09:07:36,Table pressure apply do Republican marriage.,9,7
93666,4,3,Link,2024-12-18 03:17:12,In themselves but build.,3,17
93670,2,3,Link,2024-12-18 06:58:24,Remain gas peace make goal their.,6,58
93671,2,1,Video,2024-12-18 01:21:12,Arm imagine loss chair hear light.,1,21
93672,3,3,Video,2024-12-18 21:28:54,Law light case.,21,28
93675,2,3,Link,2024-12-18 15:01:12,Need answer stock series though.,15,1
93676,3,1,Image,2024-12-18 19:30:24,Party director when value soon quality suggest.,19,30
93678,1,1,Link,2024-12-18 14:54:48,Measure Mr seem beautiful reveal focus.,14,54
93684,2,3,Image,2024-12-18 12:16:48,Share former half return guess subject collection.,12,16
93688,3,1,Link,2024-12-18 12:54:42,Personal best structure official serve.,12,54
93689,2,1,Image,2024-12-18 02:47:54,Author project east offer different.,2,47
93690,4,1,Link,2024-12-18 15:18:48,Week course hit movement decide large continue.,15,18
93696,4,1,Link,2024-12-18 14:35:30,Or save take.,14,35
93697,4,1,Video,2024-12-18 22:42:18,Cold low detail reveal yeah culture feeling.,22,42
93700,1,3,Image,2024-12-18 02:48:42,Peace type art against lay become.,2,48
93701,4,1,Link,2024-12-18 17:02:18,Beat all material mother herself beyond.,17,2
93702,4,3,Video,2024-12-18 10:04:24,Fine call Mr operation major.,10,4
93706,4,1,Video,2024-12-18 10:16:30,View white community as mother.,10,16
93708,4,1,Video,2024-12-18 07:03:30,Well buy mean reality hundred.,7,3
93709,3,2,Link,2024-12-18 08:10:48,Low second partner.,8,10
93711,3,2,Video,2024-12-18 00:47:54,Democrat almost different loss.,0,47
93712,3,1,Image,2024-12-18 15:01:18,Culture future threat where clearly firm.,15,1
93719,4,2,Link,2024-12-18 16:45:48,Direction relationship month sort.,16,45
93727,2,3,Image,2024-12-18 15:48:54,Test difficult toward news.,15,48
93729,2,3,Video,2024-12-18 11:36:30,Artist serious unit avoid.,11,36
93730,1,1,Image,2024-12-18 07:55:18,Training serious can person.,7,55
93731,2,2,Video,2024-12-18 07:30:24,Sure employee deep than student chair within space.,7,30
93732,1,1,Video,2024-12-18 04:36:48,Energy crime nice actually.,4,36
93733,3,1,Link,2024-12-18 13:48:06,Late them then specific.,13,48
93736,2,1,Video,2024-12-18 02:47:24,Election best land various.,2,47
93738,2,1,Video,2024-12-18 03:53:00,Job wife prevent rich when.,3,53
93739,1,1,Link,2024-12-18 18:10:18,When debate officer news impact bag.,18,10
93742,2,1,Link,2024-12-18 14:18:30,Everything court role approach.,14,18
93747,4,1,Image,2024-12-18 19:50:54,Suffer executive and.,19,50
93759,3,1,Link,2024-12-18 13:25:12,Minute push physical.,13,25
93761,2,1,Link,2024-12-18 11:08:36,Truth audience interest name space car hear arrive.,11,8
93769,4,1,Image,2024-12-18 07:58:54,Hundred pull catch little carry section.,7,58
93772,3,1,Video,2024-12-18 11:53:54,Somebody college happy option reality before.,11,53
93774,3,1,Image,2024-12-18 09:39:54,Face reach thousand yes deal strong car.,9,39
93788,1,1,Video,2024-12-18 04:51:42,Accept career agent friend sell significant.,4,51
93789,1,1,Image,2024-12-18 18:38:36,Movement rate officer take.,18,38
93790,3,2,Link,2024-12-18 01:27:42,Degree husband voice truth deep.,1,27
93791,3,1,Link,2024-12-18 15:12:30,Inside and try hour.,15,12
93793,3,1,Image,2024-12-18 18:41:42,Whom rule behavior exactly might growth.,18,41
93800,4,1,Image,2024-12-18 08:17:30,Part forward their hotel six morning.,8,17
93802,4,3,Link,2024-12-18 03:57:06,Popular tree interest increase.,3,57
93805,1,1,Video,2024-12-18 14:08:24,Writer instead science tend.,14,8
93806,1,1,Video,2024-12-18 11:42:24,Stand worry turn build Congress nation.,11,42
93810,4,1,Video,2024-12-18 01:47:54,Where style whose peace man.,1,47
93812,2,1,Image,2024-12-18 20:24:18,Financial himself stage.,20,24
93813,1,1,Image,2024-12-18 06:27:30,Nothing I effort read.,6,27
93821,1,3,Image,2024-12-18 23:36:18,Student senior peace while cover pass movie child.,23,36
93826,3,1,Image,2024-12-18 15:01:54,Process top lawyer available dark manager.,15,1
93834,3,1,Video,2024-12-18 17:26:18,Either teacher five although business material.,17,26
93835,4,1,Link,2024-12-18 15:32:00,Industry after share citizen scene.,15,32
93836,2,1,Video,2024-12-18 22:39:42,System office ready manage employee attack interest act.,22,39
93841,3,2,Video,2024-12-18 15:04:48,Thank second option theory number marriage.,15,4
93842,3,3,Video,2024-12-18 23:55:48,Nor when amount production.,23,55
93843,3,1,Video,2024-12-18 03:12:18,Her not wide watch body candidate capital.,3,12
93844,2,1,Link,2024-12-18 02:10:12,Resource around hard industry easy.,2,10
93851,1,1,Image,2024-12-18 14:33:06,System scene wind source reality political common.,14,33
93853,1,1,Video,2024-12-18 19:51:54,Best paper send become will measure maintain capital.,19,51
93856,4,1,Image,2024-12-18 16:49:42,Learn public will describe factor maybe writer notice.,16,49
93859,2,3,Link,2024-12-18 07:16:24,Financial seek peace lay relate.,7,16
93861,1,1,Video,2024-12-18 16:13:24,Box she gas center wrong citizen bank assume.,16,13
93871,4,1,Image,2024-12-18 00:56:48,Fear practice everyone.,0,56
93872,2,1,Video,2024-12-18 13:26:12,Though seem else.,13,26
93874,1,1,Link,2024-12-18 23:02:42,School such generation industry experience material suggest cost.,23,2
93875,3,1,Video,2024-12-18 16:56:30,Material manager his issue window few policy.,16,56
93877,2,1,Video,2024-12-18 20:31:12,Couple discussion identify tend talk leg.,20,31
93878,2,2,Image,2024-12-18 18:57:24,Others hospital painting large.,18,57
93880,4,3,Video,2024-12-18 10:38:12,Election those painting heart.,10,38
93882,4,2,Image,2024-12-18 02:25:12,Remember five great at from.,2,25
93883,2,2,Link,2024-12-18 10:11:06,Miss story wish why argue actually.,10,11
93884,3,2,Video,2024-12-18 04:20:36,Four fight current where sort somebody level.,4,20
93885,1,1,Video,2024-12-18 09:53:42,Close tend go.,9,53
93886,2,2,Video,2024-12-18 22:57:42,Much writer music thought force several.,22,57
93894,4,2,Link,2024-12-18 20:28:18,Listen question whose whole challenge line.,20,28
93896,4,2,Video,2024-12-18 13:25:42,Deal left large energy knowledge drop.,13,25
93899,4,3,Video,2024-12-18 06:32:06,Argue assume official list let boy.,6,32
93901,1,1,Image,2024-12-18 17:23:18,Order discover save hand have meet dream.,17,23
93907,3,1,Link,2024-12-18 01:47:00,Exactly drive land adult vote property.,1,47
93909,1,1,Link,2024-12-18 01:04:12,Him drive partner determine.,1,4
93914,2,1,Link,2024-12-18 15:06:42,Knowledge now room.,15,6
93918,4,3,Link,2024-12-18 14:23:36,Off society age good letter road present.,14,23
93925,4,1,Image,2024-12-18 14:33:18,Commercial movie president all a sell.,14,33
93927,3,2,Image,2024-12-18 06:21:48,According sound poor.,6,21
93931,2,1,Link,2024-12-18 04:11:18,Will dark play blue still window voice.,4,11
93933,2,2,Image,2024-12-18 14:52:36,Hospital ever cup claim.,14,52
93936,4,1,Video,2024-12-18 10:31:42,Nice daughter stay trouble.,10,31
93938,3,1,Image,2024-12-18 02:24:18,Mrs light cup third.,2,24
93942,4,1,Video,2024-12-18 19:28:30,Opportunity of policy future box.,19,28
93947,3,1,Video,2024-12-18 11:28:30,Figure gun family according economy.,11,28
93954,1,1,Image,2024-12-18 14:56:12,Position recently music clearly.,14,56
93959,3,1,Video,2024-12-18 13:27:30,Weight receive although specific practice management guy.,13,27
93960,2,1,Video,2024-12-18 13:55:42,Sound tonight movie institution particularly beyond.,13,55
93962,4,2,Video,2024-12-18 09:54:42,Tend statement candidate story stand.,9,54
93964,2,1,Video,2024-12-18 00:04:12,Car conference company might name ready property.,0,4
93966,2,3,Video,2024-12-18 20:03:12,Drop shoulder whatever sort.,20,3
93969,4,1,Video,2024-12-18 04:56:42,Response pull society practice.,4,56
93971,1,1,Link,2024-12-18 02:07:42,Hour collection skill book recently.,2,7
93980,1,1,Video,2024-12-18 02:53:12,Off though daughter today week well fire.,2,53
93982,1,3,Link,2024-12-18 18:49:54,Without personal allow six month.,18,49
93983,1,2,Link,2024-12-18 23:00:54,Him chair final inside strategy student themselves.,23,0
93985,3,1,Link,2024-12-18 05:45:12,Resource political exist ever.,5,45
93986,4,1,Video,2024-12-18 18:24:30,Next peace production support turn last ago range.,18,24
93987,3,2,Link,2024-12-18 16:56:54,Respond against enter maintain.,16,56
93989,2,1,Link,2024-12-18 02:11:54,Fish difference marriage.,2,11
93990,2,1,Link,2024-12-18 13:35:06,Way once different run cup fly them cup.,13,35
93993,3,1,Link,2024-12-18 06:53:30,Operation next production improve adult.,6,53
93998,3,1,Video,2024-12-18 09:38:36,Choose since under mean lot week.,9,38
93999,4,1,Video,2024-12-18 18:19:18,Building red discussion cup life organization its behind.,18,19
94002,2,1,Video,2024-12-18 19:06:42,Sit once once east.,19,6
94005,4,2,Video,2024-12-18 00:22:30,Easy among resource how beat old board.,0,22
94006,1,1,Image,2024-12-18 13:19:30,Family operation rest contain.,13,19
94009,2,3,Image,2024-12-18 01:43:42,Unit house he share floor perform way second.,1,43
94011,3,3,Link,2024-12-18 22:01:06,North coach seat start shake future imagine.,22,1
94012,4,2,Image,2024-12-18 16:59:54,Thing might team old investment.,16,59
94016,1,2,Link,2024-12-18 17:31:12,Out now front.,17,31
94023,1,1,Video,2024-12-18 09:47:18,Eye indeed floor health couple score.,9,47
94024,4,3,Image,2024-12-18 02:30:12,Wish wonder network expect.,2,30
94027,3,3,Video,2024-12-18 22:56:12,Family order long day sure.,22,56
94030,1,3,Link,2024-12-18 17:22:54,Pattern behavior very change kid education deep send.,17,22
94032,1,1,Image,2024-12-18 17:48:24,Rate organization nature reveal.,17,48
94040,3,1,Image,2024-12-18 22:37:18,Dog lawyer pattern science speech assume water.,22,37
94042,2,1,Image,2024-12-18 06:39:06,Fill too particularly wife my case management middle.,6,39
94043,4,1,Image,2024-12-18 14:51:54,Least just real stay defense candidate should.,14,51
94046,1,2,Video,2024-12-18 14:11:30,Few force under seat impact capital nation.,14,11
94053,3,1,Video,2024-12-18 16:53:36,Place fine data least seven leg cause.,16,53
94057,3,3,Video,2024-12-18 14:12:42,Both Mr machine activity.,14,12
94058,3,1,Link,2024-12-18 21:51:48,Century court about marriage leader four four.,21,51
94060,1,1,Link,2024-12-18 17:34:30,Environmental laugh soon start you detail believe him.,17,34
94074,1,3,Video,2024-12-18 06:30:24,It for eye woman.,6,30
94080,1,1,Link,2024-12-18 08:07:36,Go while memory.,8,7
94083,4,2,Image,2024-12-18 18:52:18,Beautiful threat several car maintain model class.,18,52
94085,1,1,Video,2024-12-18 09:17:42,Congress sit put serious.,9,17
94086,3,1,Image,2024-12-18 21:16:30,Sport newspaper close best old guy run understand.,21,16
94092,2,3,Link,2024-12-18 20:19:42,Identify instead talk big.,20,19
94093,3,1,Image,2024-12-18 22:39:54,Box federal most doctor include development many.,22,39
94096,2,1,Link,2024-12-18 04:43:24,Without yard record rise floor official.,4,43
94098,4,1,Link,2024-12-18 21:58:48,Child happen experience call world move business.,21,58
94100,1,1,Image,2024-12-18 03:17:54,Radio stock like laugh.,3,17
94101,2,1,Video,2024-12-18 17:51:42,Place myself next important partner series.,17,51
94102,3,1,Image,2024-12-18 02:16:06,Class defense section baby mind.,2,16
94106,2,1,Video,2024-12-18 18:44:18,Picture wall analysis join dinner.,18,44
94108,3,1,Image,2024-12-18 00:00:18,Produce doctor visit relate fire.,0,0
94109,2,1,Video,2024-12-18 06:54:48,Interesting option sure city listen happy.,6,54
94110,1,1,Video,2024-12-18 23:23:24,Describe eight discuss big.,23,23
94115,1,1,Link,2024-12-18 18:25:54,Pressure per spend anyone activity letter.,18,25
94116,1,1,Link,2024-12-18 11:44:54,Decision charge be ball rise.,11,44
94117,2,3,Video,2024-12-18 21:29:06,Star peace manage world.,21,29
94121,2,1,Link,2024-12-18 05:47:42,Especially about teach seat edge east.,5,47
94123,2,1,Video,2024-12-18 23:06:30,They arm subject seek allow design region.,23,6
94125,3,1,Link,2024-12-18 11:03:30,Evidence large night me tax machine.,11,3
94132,4,1,Image,2024-12-18 19:34:36,Research force officer.,19,34
94133,2,1,Video,2024-12-18 13:10:36,Expect station town offer international message form go.,13,10
94135,2,1,Image,2024-12-18 00:32:42,Without nature cold early wait.,0,32
94136,3,1,Video,2024-12-18 00:37:30,Always election evening main find small budget dream.,0,37
94140,3,1,Video,2024-12-18 10:49:24,Test forget would thank even.,10,49
94141,4,1,Image,2024-12-18 11:02:24,Lose your available staff.,11,2
94142,2,1,Image,2024-12-18 09:35:24,Treat center set glass ever develop.,9,35
94146,3,1,Video,2024-12-18 04:07:24,Affect over site value feel television why he.,4,7
94150,3,1,Video,2024-12-18 10:35:30,Mrs also seven.,10,35
94152,3,1,Video,2024-12-18 09:06:12,Whose but collection.,9,6
94153,1,2,Image,2024-12-18 06:59:12,West station simply organization level.,6,59
94159,2,1,Video,2024-12-18 08:08:48,Economy real main probably us listen control opportunity.,8,8
94160,3,3,Video,2024-12-18 14:12:54,Government detail everyone project bring accept this.,14,12
94161,1,2,Video,2024-12-18 03:33:00,Of consider size watch stop world.,3,33
94164,1,2,Link,2024-12-18 16:43:30,Who money already beyond well.,16,43
94167,2,3,Video,2024-12-18 09:52:54,Experience firm possible too mind small customer great.,9,52
94169,3,1,Link,2024-12-18 06:23:30,Identify rate might.,6,23
94170,3,3,Link,2024-12-18 23:15:06,Store player such rock son.,23,15
94172,2,2,Video,2024-12-18 09:45:00,Cut pattern authority budget house everyone west include.,9,45
94176,3,1,Image,2024-12-18 04:54:18,Cold lose role information cultural fly.,4,54
94186,3,2,Video,2024-12-18 17:12:12,Growth site camera.,17,12
94187,4,1,Image,2024-12-18 10:58:36,Alone difficult necessary should tax war home.,10,58
94189,4,1,Video,2024-12-18 18:44:30,Civil miss term board account road.,18,44
94190,1,1,Video,2024-12-18 14:47:48,Executive her stuff toward matter.,14,47
94191,4,1,Video,2024-12-18 02:20:24,Fast will discover teach.,2,20
94192,4,1,Link,2024-12-18 18:05:42,Score well TV professional matter.,18,5
94193,1,2,Link,2024-12-18 21:39:24,Collection positive discover citizen them.,21,39
94196,1,1,Video,2024-12-18 08:38:54,Perhaps lawyer common today.,8,38
94201,1,1,Link,2024-12-18 03:47:54,Require hard some fill claim.,3,47
94204,1,1,Link,2024-12-18 20:45:30,Day follow throughout share radio decade.,20,45
94208,3,1,Link,2024-12-18 02:16:48,Still son of.,2,16
94214,3,1,Image,2024-12-18 13:14:24,Front from father reduce.,13,14
94215,4,1,Video,2024-12-18 11:03:24,Hit the keep authority compare serious.,11,3
94219,2,3,Video,2024-12-18 16:50:06,Product prepare rather citizen candidate.,16,50
94231,2,1,Video,2024-12-18 06:49:36,Common travel event probably cup paper cover buy.,6,49
94237,2,1,Video,2024-12-18 03:28:54,Service morning spring media available environmental.,3,28
94238,1,1,Image,2024-12-18 09:10:30,Mean make individual.,9,10
94239,1,1,Link,2024-12-18 00:54:24,Citizen four own sound.,0,54
94243,3,3,Link,2024-12-18 23:11:36,Any through range method next five.,23,11
94244,2,3,Link,2024-12-18 01:56:18,Be matter study check.,1,56
94247,2,1,Image,2024-12-18 20:46:36,Name imagine if cell someone high article dream.,20,46
94251,2,1,Image,2024-12-18 23:42:30,Manager provide cost onto direction arm state.,23,42
94253,1,1,Video,2024-12-18 22:14:18,Show street available across dog.,22,14
94254,4,1,Image,2024-12-18 16:40:54,Take never heart up civil.,16,40
94257,4,1,Link,2024-12-18 11:06:06,Much national law structure down end.,11,6
94260,2,1,Image,2024-12-18 03:20:24,Seat prepare evening start often major.,3,20
94261,2,1,Image,2024-12-18 16:35:18,She draw box western simply avoid order.,16,35
94262,1,1,Image,2024-12-18 23:03:54,Car federal smile table indicate another.,23,3
94267,4,2,Image,2024-12-18 01:52:18,Positive rise bed itself boy direction.,1,52
94272,2,3,Image,2024-12-18 09:30:12,Reach half police beyond.,9,30
94275,4,1,Video,2024-12-18 13:28:18,Me mouth country key challenge Mr hot.,13,28
94276,2,3,Link,2024-12-18 00:50:12,Difference example within call remain operation.,0,50
94277,3,1,Video,2024-12-18 11:17:54,Dog herself possible sport standard eye any space.,11,17
94279,3,1,Link,2024-12-18 13:36:30,West writer itself suffer article happy about.,13,36
94280,3,1,Link,2024-12-18 10:12:36,Nearly those more factor happen line.,10,12
94281,2,2,Image,2024-12-18 16:56:06,Out woman next sure issue.,16,56
94291,3,1,Video,2024-12-18 20:28:12,Economic hand Mrs travel need step.,20,28
94295,3,1,Image,2024-12-18 04:32:12,I eight participant class.,4,32
94296,3,1,Link,2024-12-18 14:31:36,Or road family simply plan.,14,31
94299,4,1,Image,2024-12-18 03:39:36,Agency student type product win relate share poor.,3,39
94301,2,1,Image,2024-12-18 03:58:24,Run cost bad.,3,58
