Post ID,audience_id,platform_id,sentiment_id,Likes,Comments,Shares,Reach,Impressions,Engagement Rate
93045,34204,1,1,465,343,184,1055,2120,94.03
93048,34205,3,1,741,119,165,1521,3972,67.39
93051,34206,3,3,812,438,147,3330,2401,41.95
93052,34207,2,3,214,27,200,4109,2864,10.73
93056,34208,1,1,769,217,119,3080,7520,35.88
93059,34209,4,2,152,168,1,710,1690,45.21
93062,34210,1,1,925,134,75,3266,9369,34.72
93064,34211,3,1,570,333,182,4061,2151,26.72
93070,34212,3,1,778,179,74,2258,7679,45.66
93072,34213,1,1,79,106,130,1006,3381,31.31
93073,34214,2,1,112,122,114,3008,6205,11.57
93079,34215,1,2,925,442,176,3463,3025,44.56
93084,34216,2,1,258,367,175,3997,9474,20.02
93085,34217,4,1,830,241,160,3163,6284,38.92
93096,34218,1,1,455,477,131,1705,6687,62.35
93100,34219,3,1,373,216,148,4526,9975,16.28
93102,34220,4,1,967,352,133,2315,4096,62.72
93103,34221,1,2,672,177,2,4632,1691,18.37
93105,34222,2,3,371,136,53,2978,5590,18.8
93106,34223,2,1,784,173,180,3108,1929,36.58
93110,34224,3,1,94,230,161,4818,9278,10.07
93112,34225,3,2,419,12,78,4594,8020,11.08
93113,34226,2,1,57,253,17,1940,4595,16.86
93117,34227,2,1,347,157,116,2547,5519,24.34
93119,34228,1,2,764,420,162,1947,5305,69.13
93120,34229,4,1,724,124,108,1301,1976,73.48
93122,34230,3,1,949,94,145,3789,4558,31.35
93123,34231,4,1,599,90,101,3801,8778,20.78
93124,34232,2,2,697,83,170,1628,4411,58.35
93127,34233,1,1,658,320,16,3375,2866,29.45
93130,34234,4,2,448,297,169,2941,5150,31.08
93131,34235,3,1,647,401,92,4095,9105,27.84
93134,34236,1,3,911,239,31,2205,6502,53.56
93140,34237,4,2,810,123,15,4455,3462,21.28
93142,34238,3,1,348,74,96,4236,9556,12.23
93145,34239,2,3,182,44,4,3710,5520,6.2
93146,34240,3,2,541,95,165,1022,2225,78.38
93147,34241,3,1,402,433,62,3004,4646,29.86
93150,34242,3,3,401,472,115,1800,3339,54.89
93158,34243,2,1,474,182,186,4704,2793,17.9
93159,34244,3,3,114,329,132,2369,3928,24.27
93162,34245,4,1,549,205,31,1481,1772,53.0
93163,34246,3,1,532,479,92,4358,4019,25.31
93164,34247,1,2,260,401,176,3492,3255,23.97
93166,34248,3,1,407,194,53,1224,7405,53.43
93168,34249,3,3,496,88,116,4278,8996,16.36
93170,34250,3,2,601,260,119,4635,9164,21.14
93172,34251,1,1,372,457,73,4410,7862,20.45
93173,34252,1,1,974,101,117,2211,9144,53.91
93174,34253,3,1,666,90,141,1839,6660,48.78
93180,34254,4,1,32,463,116,3242,1943,18.85
93183,34255,4,2,19,213,138,3670,3173,10.08
93185,34256,1,1,431,204,60,3269,9233,21.26
93188,34257,4,1,160,119,144,1526,9110,27.72
93191,34258,2,1,735,262,169,4805,4893,24.27
93198,34259,3,1,416,252,144,2509,5588,32.36
93201,34260,1,1,776,19,70,1218,4077,71.02
93204,34261,2,1,246,68,41,2767,9715,12.83
93207,34262,2,1,302,96,34,1018,4488,42.44
93209,34263,2,2,97,277,88,4427,9130,10.44
93211,34264,3,1,942,382,102,3219,6255,44.3
93215,34265,3,1,499,42,120,4751,7117,13.91
93221,34266,4,1,157,243,177,1427,4467,40.43
93225,34267,3,1,279,117,107,4780,7889,10.52
93228,34268,2,1,158,151,66,2541,3533,14.76
93230,34269,1,1,984,109,137,2528,2408,48.66
93232,34270,3,1,217,139,136,659,6485,74.66
93234,34271,2,3,184,278,165,3156,3120,19.87
93242,34272,2,1,379,322,59,1522,6019,49.93
93243,34273,1,1,104,237,80,3191,7640,13.19
93245,34274,2,1,43,89,27,4281,7665,3.71
93246,34275,4,2,546,276,181,1952,8359,51.38
93247,34276,3,1,432,215,70,3116,4794,23.01
93248,34277,2,1,939,286,72,3229,9011,40.17
93249,34278,3,1,407,25,140,4547,4304,12.58
93255,34279,1,1,454,131,94,4251,4762,15.97
93264,34280,1,1,875,6,136,3323,5598,30.6
93265,34281,3,1,194,198,184,1166,8197,49.4
93268,34282,1,1,704,224,61,3254,4197,30.39
93269,34283,1,2,865,108,86,1086,4066,97.51
93270,34284,4,1,613,15,133,1766,9982,43.09
93271,34285,3,1,118,394,3,2750,5434,18.73
93272,34286,1,2,982,347,58,3247,9654,42.72
93274,34287,1,1,212,342,67,4710,8006,13.18
93275,34288,2,1,579,347,96,4988,2859,20.49
93282,34289,4,1,490,317,25,3513,3673,23.68
93284,34290,1,1,935,103,145,4677,6147,25.29
93289,34291,1,1,627,279,152,4553,9461,23.24
93292,34292,1,1,198,386,124,2200,7910,32.18
93293,34293,2,3,613,105,170,2581,2649,34.41
93294,34294,2,1,79,204,101,1725,2855,22.26
93297,34295,4,1,796,253,154,1668,9669,72.12
93298,34296,1,1,521,194,76,1811,4048,43.68
93302,34297,1,2,429,133,175,4530,9426,16.27
93303,34298,1,1,820,0,169,3977,6858,24.87
93306,34299,3,1,689,438,68,4669,8239,25.59
93308,34300,1,3,452,201,155,1869,1312,43.23
93310,34301,4,1,888,296,147,2185,1764,60.92
93312,34302,2,1,602,123,96,2966,1523,27.68
93313,34303,3,1,378,17,115,3986,5891,12.79
93318,34304,3,1,533,246,189,4967,7164,19.49
93319,34305,2,1,302,472,102,2250,4314,38.93
93323,34306,4,1,687,313,153,4363,3554,26.43
93325,34307,3,2,371,357,124,4839,2760,17.61
93335,34308,2,1,813,89,41,4225,4394,22.32
93336,34309,2,3,435,138,84,1719,4489,38.22
93338,34310,2,1,289,127,141,2855,7800,19.51
93341,34311,3,1,279,362,82,2259,4156,32.01
93342,34312,3,1,565,157,92,4069,2043,20.0
93343,34313,4,1,992,120,91,1892,5881,63.58
93346,34314,2,2,541,423,78,4137,2531,25.19
93351,34315,4,1,1000,180,86,1620,2640,78.15
93359,34316,1,2,512,210,55,2480,3340,31.33
93360,34317,4,1,13,403,200,4586,3640,13.43
93364,34318,3,2,511,190,26,1697,9535,42.84
93366,34319,1,1,311,106,75,3004,5768,16.38
93367,34320,4,2,288,45,10,1911,9329,17.95
93369,34321,3,2,323,293,102,4440,2650,16.17
93371,34322,3,1,632,4,55,4056,9524,17.04
93372,34323,3,2,9,379,1,3886,1940,10.01
93373,34324,1,3,604,491,87,3994,8452,29.59
93374,34325,2,1,890,481,85,1924,1937,75.68
93376,34326,1,3,134,407,171,3356,2473,21.22
93377,34327,1,1,180,440,79,3300,7139,21.18
93381,34328,3,1,495,287,164,1541,3185,61.39
93387,34329,4,1,979,282,157,1921,6794,73.82
93388,34330,4,1,532,379,99,1061,4364,95.19
93390,34331,2,1,566,74,33,3873,7883,17.38
93391,34332,2,1,629,151,152,3311,6338,28.15
93395,34333,1,1,219,54,200,3569,6265,13.25
93396,34334,4,1,843,447,179,3623,6231,40.55
93397,34335,1,1,974,2,91,2524,2216,42.27
93404,34336,3,1,483,370,168,4719,2323,21.64
93406,34337,4,1,929,57,161,4098,3029,27.99
93407,34338,4,2,896,412,96,4444,5747,31.59
93410,34339,4,1,595,397,125,4063,1993,27.49
93411,34340,4,1,649,340,0,1685,5614,58.69
93413,34341,4,1,192,428,188,2434,8860,33.2
93417,34342,4,1,594,299,85,3726,7231,26.25
93418,34343,1,1,274,262,112,1013,3952,63.97
93421,34344,2,3,862,407,49,2958,9833,44.56
93423,34345,3,1,56,423,70,3875,2918,14.17
93426,34346,4,3,767,409,142,4041,6348,32.62
93427,34347,1,2,358,241,108,2424,9614,29.17
93428,34348,4,1,747,77,46,3670,6664,23.71
93429,34349,4,1,18,85,44,763,4369,19.27
93430,34350,4,3,378,194,119,3085,9687,22.4
93431,34351,1,3,832,102,76,3529,5389,28.62
93432,34352,4,2,168,342,139,3358,6730,19.33
93433,34353,4,1,573,296,59,4513,4862,20.56
93437,34354,3,1,376,400,128,2095,1131,43.15
93438,34355,1,1,86,235,48,3690,1023,10.0
93443,34356,3,1,648,186,109,3469,5001,27.18
93446,34357,3,1,938,231,114,2281,3401,56.25
93447,34358,3,2,209,238,78,1154,5746,45.49
93453,34359,3,1,398,433,16,3094,1051,27.38
93455,34360,1,2,402,124,134,3435,1338,19.21
93456,34361,2,1,245,242,128,4467,9940,13.77
93458,34362,2,3,78,82,15,1764,7990,9.92
93459,34363,4,3,657,225,148,4764,4145,21.62
93463,34364,2,1,149,345,77,2697,8586,21.17
93464,34365,3,1,375,368,134,3744,5665,23.42
93470,34366,4,1,646,24,122,1215,1887,65.19
93471,34367,1,1,23,249,111,2601,4202,14.73
93472,34368,1,1,603,214,16,835,2697,99.76
93473,34369,4,1,121,246,56,3441,5446,12.29
93474,34370,3,3,890,206,103,3465,7304,34.6
93476,34371,1,2,394,174,190,2163,5772,35.04
93478,34372,4,1,654,453,125,1567,2495,78.62
93483,34373,3,3,207,18,59,4856,1586,5.85
93484,34374,2,2,10,370,166,2747,3170,19.88
93485,34375,3,1,714,72,114,4770,6205,18.87
93486,34376,3,3,687,329,7,2274,7910,44.99
93489,34377,3,1,780,87,157,3463,9839,29.57
93492,34378,3,1,0,392,23,939,1192,44.2
93494,34379,1,1,303,155,79,1104,4939,48.64
93495,34380,2,1,1000,359,59,2620,7965,54.12
93497,34381,1,1,122,221,158,3086,8958,16.23
93498,34382,2,1,323,171,151,3159,3949,20.42
93502,34383,3,1,626,331,188,4662,5383,24.56
93503,34384,1,1,841,288,91,2052,2168,59.45
93505,34385,2,2,762,405,13,2985,5284,39.53
93506,34386,3,1,606,402,20,1235,3654,83.24
93508,34387,4,1,781,313,52,1411,4369,81.22
93509,34388,1,1,698,119,13,4808,6779,17.26
93510,34389,1,1,629,275,185,4767,6594,22.84
93513,34390,4,1,369,136,44,4149,5329,13.23
93514,34391,1,3,93,280,1,2180,8458,17.16
93515,34392,1,1,791,120,194,1264,9319,87.42
93516,34393,3,1,752,399,19,1506,6775,77.69
93517,34394,2,1,779,252,44,3496,1257,30.75
93519,34395,2,3,706,397,31,1704,2253,66.55
93520,34396,3,2,133,270,19,1082,9921,39.0
93523,34397,1,2,413,301,103,2677,3218,30.52
93526,34398,3,1,280,453,139,3497,1064,24.94
93538,34399,4,1,71,92,186,4828,2874,7.23
93539,34400,1,1,449,13,45,3682,7689,13.77
93542,34401,2,1,247,447,90,2847,9218,27.54
93543,34402,2,2,38,484,32,4744,1531,11.68
93544,34403,2,1,653,444,189,3227,6751,39.85
93546,34404,2,1,241,304,38,2811,3804,20.74
93549,34405,4,1,30,79,29,856,1607,16.12
93550,34406,2,1,203,270,169,3923,8796,16.37
93552,34407,4,3,719,334,149,3864,7824,31.11
93553,34408,2,1,77,496,27,861,4004,69.69
93557,34409,3,2,852,137,148,2775,7747,40.97
93562,34410,4,1,290,478,3,2392,2763,32.23
93569,34411,1,3,934,97,49,4749,9134,22.74
93571,34412,2,1,169,377,150,4477,2719,15.55
93575,34413,3,1,519,415,104,4603,2631,22.55
93576,34414,4,2,542,342,195,2309,9065,46.73
93577,34415,1,1,178,334,69,1697,3556,34.24
93578,34416,1,1,579,253,80,4144,3338,22.01
93582,34417,4,1,829,249,190,4707,1836,26.94
93583,34418,1,2,662,192,159,4129,6735,24.53
93588,34419,3,1,489,392,80,2992,7969,32.12
93589,34420,4,1,112,303,109,1468,3976,35.69
93601,34421,2,3,187,257,140,2071,5002,28.2
93604,34422,1,1,146,111,164,1882,5962,22.37
93605,34423,1,3,772,488,122,4286,1736,32.24
93609,34424,4,2,688,55,125,2939,3072,29.53
93610,34425,3,2,77,116,60,573,7392,44.15
93616,34426,4,1,509,106,13,1229,2880,51.1
93617,34427,3,2,841,194,109,3296,7077,34.71
93620,34428,3,1,241,17,93,915,4231,38.36
93621,34429,3,1,452,33,5,4173,6961,11.74
93623,34430,3,1,73,349,171,711,5546,83.4
93625,34431,2,1,767,424,61,4980,8602,25.14
93628,34432,3,1,895,142,6,2010,9020,51.89
93629,34433,1,1,457,305,74,1177,2828,71.03
93630,34434,3,1,604,255,195,3969,4375,26.56
93633,34435,4,1,177,375,139,1962,6196,35.22
93636,34436,4,1,630,12,192,4743,4826,17.58
93642,34437,3,1,728,56,138,1489,1623,61.92
93645,34438,4,1,908,320,12,3079,1178,40.27
93651,34439,2,1,233,9,38,3509,7743,7.98
93658,34440,2,2,874,261,171,4945,3733,26.41
93663,34441,4,1,620,392,196,1830,9754,66.01
93664,34442,1,1,277,110,168,3477,1995,15.96
93666,34443,4,3,158,182,165,976,3020,51.74
93670,34444,2,3,715,374,81,2357,1166,49.64
93671,34445,2,1,20,472,110,2703,3531,22.27
93672,34446,3,3,154,424,25,1375,4343,43.85
93675,34447,2,3,776,51,160,1379,8990,71.57
93676,34448,3,1,19,240,147,914,5050,44.42
93678,34449,1,1,987,223,175,4371,1867,31.69
93684,34450,2,3,736,287,32,4012,3920,26.3
93688,34451,3,1,677,397,200,1538,8620,82.83
93689,34452,2,1,548,8,121,2206,3533,30.69
93690,34453,4,1,12,478,19,4517,3967,11.27
93696,34454,4,1,242,301,128,2644,4091,25.38
93697,34455,4,1,382,166,51,2038,6916,29.39
93700,34456,1,3,673,88,105,4375,7667,19.79
93701,34457,4,1,607,142,3,1908,5122,39.41
93702,34458,4,3,408,97,178,1656,6024,41.24
93706,34459,4,1,119,67,159,1275,5601,27.06
93708,34460,4,1,251,447,152,4694,2856,18.11
93709,34461,3,2,472,440,74,3913,8753,25.2
93711,34462,3,2,188,459,25,4644,5978,14.47
93712,34463,3,1,44,49,118,2070,5523,10.19
93719,34464,4,2,399,423,177,3280,4922,30.46
93727,34465,2,3,547,233,32,3645,5676,22.28
93729,34466,2,3,171,398,75,3220,9066,20.0
93730,34467,1,1,903,380,41,1510,9417,87.68
93731,34468,2,2,348,81,66,4685,9442,10.57
93732,34469,1,1,0,241,144,3994,6936,9.64
93733,1701,3,1,736,433,22,1731,1004,68.8
93736,34470,2,1,486,369,135,4453,9851,22.23
93738,34471,2,1,489,36,72,4599,1461,12.98
93739,34472,1,1,117,166,178,753,6445,61.22
93742,34473,2,1,405,379,111,3258,7175,27.47
93747,34474,4,1,488,332,37,3337,4152,25.68
93759,34475,3,1,543,114,1,3477,3249,18.92
93761,34476,2,1,237,378,28,1986,6044,32.38
93769,34477,4,1,616,312,34,1746,1635,55.1
93772,34478,3,1,185,436,163,889,5183,88.19
93774,34479,3,1,997,144,188,2202,3305,60.35
93788,34480,1,1,968,133,176,2917,4185,43.78
93789,34481,1,1,278,479,20,1965,8559,39.54
93790,34482,3,2,827,452,86,1968,3461,69.36
93791,34483,3,1,508,451,89,2990,3908,35.05
93793,34484,3,1,18,196,166,3496,9469,10.87
93800,34485,4,1,125,148,92,4989,2280,7.32
93802,34486,4,3,230,149,73,3199,1482,14.13
93805,34487,1,1,976,410,29,1948,9770,72.64
93806,34488,1,1,617,151,96,1762,8281,49.04
93810,34489,4,1,38,15,39,3447,1874,2.67
93812,34490,2,1,419,390,67,3465,6036,25.28
93813,34491,1,1,606,69,35,801,8416,88.64
93821,34492,1,3,441,89,144,3683,5556,18.3
93826,34493,3,1,465,24,158,2133,7367,30.33
93834,34494,3,1,955,452,58,1570,7102,93.31
93835,34495,4,1,671,101,87,3955,9767,21.72
93836,34496,2,1,499,19,31,2847,6147,19.28
93841,34497,3,2,205,348,27,4565,5650,12.71
93842,34498,3,3,297,16,160,4105,1169,11.52
93843,34499,3,1,584,192,61,4530,5262,18.48
93844,34500,2,1,204,396,114,921,7218,77.52
93851,34501,1,1,920,428,185,4787,8686,32.02
93853,34502,1,1,277,20,175,4998,9038,9.44
93856,34503,4,1,275,384,116,1652,7733,46.91
93859,34504,2,3,217,424,42,1009,3892,67.69
93861,34505,1,1,92,12,27,1373,7663,9.54
93871,34506,4,1,503,297,67,2376,4587,36.49
93872,34507,2,1,544,253,186,3432,1103,28.64
93874,34508,1,1,436,384,140,2845,7264,33.74
93875,34509,3,1,728,304,108,2319,3431,49.16
93877,34510,2,1,306,176,175,4365,2020,15.05
93878,34511,2,2,714,189,31,1155,7258,80.87
93880,34512,4,3,83,480,160,2154,6449,33.57
93882,34513,4,2,824,482,175,2874,3960,51.53
93883,34514,2,2,532,454,114,4874,4735,22.57
93884,34515,3,2,694,17,18,3329,8978,21.9
93885,34516,1,1,237,404,55,2452,7895,28.38
93886,34517,2,2,466,183,116,3473,1872,22.03
93894,34518,4,2,172,127,194,4661,8508,10.58
93896,34519,4,2,867,28,105,3310,1950,30.21
93899,34520,4,3,126,370,153,2525,6422,25.7
93901,34521,1,1,353,254,37,3553,4818,18.13
93907,34522,3,1,905,476,101,4693,6031,31.58
93909,34523,1,1,670,416,66,4764,5428,24.18
93914,34524,2,1,979,105,65,3843,8192,29.9
93918,34525,4,3,936,479,24,1763,2018,81.62
93925,34526,4,1,360,369,16,2154,9687,34.59
93927,34527,3,2,11,273,3,4434,1001,6.47
93931,34528,2,1,186,214,95,3227,5555,15.34
93933,34529,2,2,746,403,71,2560,9105,47.66
93936,34530,4,1,218,64,93,4685,2046,8.0
93938,34531,3,1,680,254,124,2707,3634,39.08
93942,34532,4,1,896,272,23,4176,3637,28.52
93947,34533,3,1,740,164,54,2009,6019,47.69
93954,34534,1,1,779,119,105,3074,4745,32.63
93959,34535,3,1,949,300,4,4474,6043,28.01
93960,34536,2,1,747,16,92,4511,6322,18.95
93962,34537,4,2,298,348,193,4204,6867,19.96
93964,34538,2,1,872,380,64,4070,3197,32.33
93966,34539,2,3,487,218,64,3778,4778,20.35
93969,34540,4,1,715,422,146,3138,8806,40.89
93971,34541,1,1,739,208,97,3005,1119,34.74
93980,34542,1,1,967,299,8,2977,6792,42.79
93982,34543,1,3,142,84,12,761,2261,31.27
93983,34544,1,2,659,58,172,4631,7962,19.2
93985,34545,3,1,229,453,196,2108,2733,41.65
93986,34546,4,1,600,307,166,4212,3006,25.47
93987,34547,3,2,661,120,175,3617,6766,26.43
93989,34548,2,1,905,126,19,3235,5761,32.46
93990,34549,2,1,824,265,74,1971,1461,59.01
93993,34550,3,1,887,26,177,3386,4266,32.19
93998,34551,3,1,117,39,70,694,7362,32.56
93999,34552,4,1,675,263,82,2023,7805,50.42
94002,34553,2,1,577,378,62,3023,6444,33.64
94005,34554,4,2,979,339,27,2889,7565,46.56
94006,34555,1,1,590,4,92,3419,3579,20.06
94009,34556,2,3,365,182,96,1346,2651,47.77
94011,34557,3,3,48,352,9,3058,7691,13.37
94012,34558,4,2,965,283,171,4740,4360,29.94
94016,34559,1,2,65,321,165,2590,5578,21.27
94023,34560,1,1,405,191,21,3783,8956,16.31
94024,34561,4,3,807,242,63,2550,1780,43.61
94027,34562,3,3,430,57,142,3656,3112,17.2
94030,34563,1,3,243,168,10,3869,5824,10.88
94032,34564,1,1,624,32,15,3553,8177,18.89
94040,34565,3,1,512,466,187,3336,4873,34.92
94042,34566,2,1,38,305,15,3340,7927,10.72
94043,34567,4,1,502,492,73,2975,5078,35.87
94046,34568,1,2,46,396,97,1583,8661,34.05
94053,34569,3,1,256,75,51,4550,9502,8.4
94057,34570,3,3,522,207,171,4651,7151,19.35
94058,34571,3,1,152,366,61,4020,2814,14.4
94060,34572,1,1,808,228,154,3520,4937,33.81
94074,34573,1,3,70,282,183,1422,3647,37.62
94080,34574,1,1,192,70,197,3603,3844,12.74
94083,34575,4,2,831,107,113,4235,5585,24.82
94085,34576,1,1,89,451,70,2834,9250,21.52
94086,34577,3,1,424,326,100,4603,8598,18.47
94092,34578,2,3,276,449,91,1433,8735,56.94
94093,34579,3,1,128,171,99,548,3429,72.63
94096,34580,2,1,950,157,117,2457,2134,49.82
94098,34581,4,1,465,312,54,1916,6757,43.37
94100,34582,1,1,781,63,73,4956,2135,18.5
94101,34583,2,1,331,268,198,1357,3301,58.73
94102,34584,3,1,49,7,143,2945,8433,6.76
94106,34585,2,1,393,228,127,3934,2231,19.01
94108,34586,3,1,256,421,156,3254,3210,25.6
94109,34587,2,1,162,265,182,2771,5450,21.98
94110,34588,1,1,121,31,39,3071,6682,6.22
94115,34589,1,1,365,99,38,1285,2632,39.07
94116,34590,1,1,295,466,72,4650,7677,17.91
94117,34591,2,3,426,390,97,2973,1267,30.71
94121,34592,2,1,157,80,3,4675,5562,5.13
94123,34593,2,1,89,355,135,3840,3239,15.08
94125,34594,3,1,113,286,109,2258,4332,22.5
94132,34595,4,1,587,122,40,3323,7410,22.54
94133,34596,2,1,690,339,130,2013,5276,57.58
94135,34597,2,1,356,299,21,2712,7781,24.93
94136,34598,3,1,420,230,181,2302,5791,36.1
94140,34599,3,1,253,377,59,4532,4111,15.2
94141,34600,4,1,67,121,141,3761,3794,8.75
94142,34601,2,1,306,294,48,3784,9627,17.12
94146,34602,3,1,501,139,84,2736,2793,26.46
94150,34603,3,1,147,194,20,2588,3624,13.95
94152,34604,3,1,227,478,50,2039,3684,37.03
94153,34605,1,2,693,187,96,3957,7328,24.67
94159,34606,2,1,8,29,178,1564,6306,13.75
94160,34607,3,3,291,368,186,1893,2046,44.64
94161,34608,1,2,977,292,196,4040,8832,36.26
94164,34609,1,2,434,259,75,1060,1558,72.45
94167,34610,2,3,31,175,193,4161,2957,9.59
94169,34611,3,1,538,83,62,4216,3860,16.2
94170,34612,3,3,792,488,129,1698,7552,82.98
94172,34613,2,2,180,15,17,3261,3477,6.5
94176,34614,3,1,877,369,189,1589,9673,90.31
94186,34615,3,2,186,231,141,3759,1335,14.84
94187,34616,4,1,993,5,8,4035,3931,24.93
94189,34617,4,1,849,468,71,4273,4316,32.48
94190,34618,1,1,840,24,103,4028,3375,24.01
94191,34619,4,1,387,192,184,1492,1202,51.14
94192,34620,4,1,964,43,183,2588,5174,45.98
94193,34621,1,2,5,278,80,4804,8663,7.56
94196,34622,1,1,211,182,38,719,7361,59.94
94201,34623,1,1,129,255,130,2604,4381,19.74
94204,34624,1,1,541,356,84,4133,5700,23.74
94208,34625,3,1,583,479,18,4066,8149,26.56
94214,34626,3,1,165,397,184,1258,8109,59.3
94215,34627,4,1,534,329,70,1965,5852,47.48
94219,34628,2,3,127,401,73,2805,3238,21.43
94231,34629,2,1,458,42,22,2973,8248,17.56
94237,34630,2,1,558,355,71,1602,6156,61.42
94238,34631,1,1,625,409,58,4627,9055,23.6
94239,34632,1,1,725,422,111,4755,5842,26.46
94243,34633,3,3,258,40,23,4913,1874,6.53
94244,34634,2,3,126,225,24,770,8139,48.7
94247,34635,2,1,853,445,83,3578,1116,38.6
94251,34636,2,1,958,333,41,4608,4421,28.91
94253,34637,1,1,630,133,161,1979,4921,46.69
94254,34638,4,1,70,203,136,3215,9223,12.72
94257,34639,4,1,81,140,67,2666,2126,10.8
94260,34640,2,1,917,306,139,1736,8193,78.46
94261,34641,2,1,475,289,24,3804,6278,20.72
94262,34642,1,1,75,290,33,4143,5175,9.61
94267,34643,4,2,48,234,192,2980,7652,15.91
94272,34644,2,3,657,364,84,4612,4078,23.96
94275,34645,4,1,242,229,158,4675,6978,13.45
94276,34646,2,3,283,112,28,4077,8331,10.38
94277,34647,3,1,237,360,9,3252,1674,18.63
94279,34648,3,1,526,493,32,3010,7432,34.92
94280,34649,3,1,284,91,117,3389,8967,14.52
94281,34650,2,2,764,397,98,1377,5426,91.43
94291,34651,3,1,144,16,193,2269,2834,15.56
94295,34652,3,1,841,23,85,3857,8350,24.6
94296,34653,3,1,622,233,86,1773,2925,53.07
94299,34654,4,1,906,115,76,3021,1193,36.31
94301,34655,2,1,667,160,26,3679,7737,23.19
94307,34656,3,1,564,400,63,2462,8546,41.71
94308,34657,1,1,646,437,17,3715,4532,29.61
94309,34658,2,1,645,324,90,2371,9604,44.66
94311,34659,3,3,277,209,195,3127,8074,21.78
94313,34660,3,1,528,90,171,3329,9172,23.7
94314,34661,1,2,362,214,146,3431,6732,21.04
94318,34662,1,3,573,308,4,1779,1684,49.75
94319,34663,3,1,811,48,3,1849,4988,46.62
94321,34664,4,3,886,406,93,2377,8510,58.27
94322,34665,4,3,971,6,175,3525,3401,32.68
94324,34666,1,1,782,386,68,1387,3555,89.11
94326,34667,2,1,536,491,25,2901,9603,36.26
94332,34668,3,3,708,495,42,3582,5667,34.76
94333,34669,2,2,698,128,199,2708,5128,37.85
94338,34670,4,1,321,422,29,1769,6713,43.64
94339,34671,1,3,120,489,92,2030,4840,34.53
94341,34672,2,1,781,484,0,4232,9040,29.89
94342,34673,3,3,712,223,168,4599,2106,23.98
94343,34674,3,2,85,226,5,3332,3829,9.48
94344,34675,3,3,86,272,4,3626,4955,9.98
94346,34676,4,2,783,463,116,3680,6943,37.01
94351,34677,2,1,98,286,50,1140,1301,38.07
94354,34678,2,2,199,306,158,3979,5823,16.66
94355,34679,2,1,518,96,51,3244,6787,20.5
94357,34680,3,3,832,428,57,3398,8364,38.76
94358,34681,1,1,112,335,17,1688,6197,27.49
94360,34682,4,3,326,98,50,1373,7292,34.52
94366,34683,4,1,819,166,165,2164,6524,53.14
94368,34684,1,3,173,133,123,1252,1780,34.27
94369,34685,1,1,270,481,94,931,5023,90.76
94371,34686,3,1,391,134,9,4264,9026,12.52
94373,34687,2,3,88,441,200,2070,6950,35.22
94374,34688,1,1,188,118,79,1145,8872,33.62
94375,34689,2,3,177,81,45,1734,7882,17.47
94376,34690,3,1,48,29,64,4113,8814,3.43
94377,34691,2,3,346,39,140,4675,5710,11.23
94381,34692,3,1,91,331,96,569,9982,91.04
94382,34693,3,1,379,474,150,1284,1771,78.12
94383,34694,2,1,301,327,43,825,7318,81.33
94385,34695,4,1,605,445,4,3689,6364,28.57
94386,34696,4,2,298,89,74,994,5454,46.38
94387,34697,3,2,348,387,8,4406,7463,16.86
94388,34698,3,1,413,234,34,3800,9921,17.92
94393,34699,3,2,435,232,180,2996,9523,28.27
94396,34700,2,1,472,333,198,2751,2764,36.46
94401,34701,4,1,824,282,162,2199,1531,57.66
94405,34702,2,2,487,17,153,2820,8882,23.3
94410,34703,3,3,365,11,137,3692,9475,13.89
94413,34704,1,1,987,489,68,4795,8743,32.2
94414,34705,4,3,848,265,114,4109,2806,29.86
94419,34706,3,1,444,494,192,4670,9541,24.2
94424,34707,3,1,575,499,107,2566,1846,46.02
94425,34708,4,3,100,250,182,1750,1757,30.4
94430,34709,4,2,550,395,194,4511,6722,25.25
94432,34710,4,1,47,197,199,4036,1952,10.98
94433,34711,4,3,638,14,38,3128,1401,22.06
94434,34712,3,2,634,100,8,1595,1060,46.52
94438,34713,3,1,976,395,140,3494,8745,43.25
94448,34714,4,2,494,205,59,2950,4157,25.69
94450,34715,2,1,371,83,88,1932,4675,28.05
