audience_id,Audience Gender,Audience Age,Audience Location,Audience Interests
33751,Male,42,El Salvador,discussion
33752,Male,20,Japan,mean
33753,Female,33,Mali,include
33754,Male,42,Portugal,practice
33755,Female,38,Turks and Caicos Islands,everyone
33756,Other,18,Bangladesh,record
33757,Female,25,Guinea,hour
33758,Female,46,Norfolk Island,himself
33759,Other,45,Northern Mariana Islands,carry
33760,Female,59,Malawi,from
33761,Other,54,Saint Vincent and the Grenadines,draw
33762,Female,57,Timor-Leste,before
33763,Male,20,Guatemala,opportunity
33764,Male,19,Canada,gas
33765,Male,63,French Polynesia,culture
33766,Male,31,Bermuda,phone
33767,Male,44,Cook Islands,able
33768,Female,62,Rwanda,system
33769,Male,65,Peru,around
33770,Female,58,Afghanistan,mouth
33771,Female,31,Tunisia,behind
33772,Female,63,Azerbaijan,edge
33773,Female,23,Solomon Islands,indeed
33774,Male,24,Lebanon,officer
33775,Female,40,Saint Pierre and Miquelon,great
33776,Female,18,Trinidad and Tobago,just
33777,Other,51,Benin,again
33778,Other,41,Anguilla,citizen
33779,Female,23,Jamaica,drug
33780,Female,35,Swaziland,late
33781,Female,32,Northern Mariana Islands,father
33782,Female,19,Germany,day
33783,Other,26,Peru,recent
33784,Other,65,United States Minor Outlying Islands,seek
33785,Male,40,Suriname,unit
33786,Other,42,Cayman Islands,field
33787,Male,22,Lithuania,raise
33788,Female,46,Greenland,issue
33789,Male,24,Paraguay,phone
33790,Female,50,Italy,down
33791,Male,22,Uganda,but
33792,Male,63,United States Virgin Islands,citizen
33793,Male,42,Kiribati,behind
33794,Male,31,Romania,every
33795,Other,19,Peru,number
33796,Female,63,Cambodia,high
33797,Other,32,Holy See (Vatican City State),spring
33798,Other,18,Bolivia,seek
33799,Female,23,Zambia,over
33800,Other,27,Kenya,art
33801,Male,46,Guinea,child
33802,Other,44,Peru,list
33803,Male,40,Bouvet Island (Bouvetoya),with
33804,Female,64,Netherlands,why
33805,Male,23,Montserrat,blood
33806,Male,29,France,case
33807,Male,61,United States Virgin Islands,buy
33808,Other,34,San Marino,herself
33809,Female,49,Cuba,through
33810,Other,27,Montserrat,involve
33811,Other,25,Sri Lanka,who
33812,Male,36,Botswana,story
33813,Other,59,Estonia,number
33814,Male,38,Montserrat,daughter
33815,Female,42,Egypt,particular
33816,Female,42,Guyana,response
33817,Other,32,Tonga,detail
33818,Female,39,Malawi,health
33819,Male,60,Myanmar,help
33820,Other,25,Ireland,item
33821,Male,29,Slovakia (Slovak Republic),example
33822,Female,46,Mozambique,still
33823,Female,65,Pakistan,though
33824,Female,31,Somalia,may
33825,Male,23,Western Sahara,international
33826,Other,55,Dominican Republic,bad
33827,Female,28,Algeria,perform
33828,Male,29,Greenland,share
33829,Male,55,Faroe Islands,behavior
33830,Female,40,Mongolia,effort
33831,Female,46,Belgium,society
33832,Other,20,Turkey,color
33833,Male,54,British Indian Ocean Territory (Chagos Archipelago),doctor
33834,Male,43,Czech Republic,nothing
33835,Female,18,Cuba,worker
33836,Male,30,Papua New Guinea,parent
33837,Female,25,Somalia,within
33838,Male,25,Romania,boy
33839,Female,65,Madagascar,serve
33840,Female,33,Bhutan,several
33841,Male,48,Comoros,their
33842,Male,33,Dominica,quite
33843,Male,21,Chile,fact
33844,Female,19,Czech Republic,both
33845,Female,54,France,from
33846,Other,59,Maldives,professional
33847,Male,51,Portugal,less
33848,Male,44,Seychelles,administration
33849,Female,30,Romania,blue
33850,Other,32,Mauritius,work
33851,Female,28,Ethiopia,return
33852,Male,18,Uganda,early
33853,Female,62,Guam,available
33854,Other,20,United Kingdom,cultural
33855,Other,49,Uruguay,agent
33856,Other,50,Peru,race
33857,Other,25,Vanuatu,direction
33858,Male,59,Senegal,possible
33859,Female,49,Latvia,special
33860,Other,46,Greenland,eat
33861,Other,49,Switzerland,agreement
33862,Other,26,Reunion,join
33863,Other,41,Turkmenistan,on
33864,Other,58,Netherlands Antilles,factor
33865,Male,23,North Macedonia,like
33866,Male,51,Tonga,kid
33867,Male,27,Marshall Islands,relationship
33868,Male,50,Suriname,better
33869,Female,54,Philippines,medical
33870,Male,22,Guernsey,relationship
33871,Female,43,United Arab Emirates,conference
33872,Other,27,Guatemala,prove
33873,Female,32,Nepal,soon
33874,Other,33,Netherlands Antilles,whether
33875,Male,20,Trinidad and Tobago,light
33876,Male,52,French Southern Territories,impact
33877,Other,63,Grenada,meeting
33878,Male,20,Canada,situation
33879,Other,39,Western Sahara,around
33880,Male,26,Luxembourg,can
33881,Male,35,Lithuania,benefit
33882,Female,29,Mexico,speak
33883,Other,44,Djibouti,compare
33884,Other,55,Kuwait,idea
33885,Other,54,Gabon,woman
33886,Other,54,Saint Helena,place
33887,Other,18,Chad,yes
33888,Male,47,Marshall Islands,eat
33889,Female,50,Morocco,college
33890,Other,37,Christmas Island,center
33891,Female,59,Grenada,its
33892,Male,63,Morocco,standard
33893,Female,19,Western Sahara,born
33894,Male,19,Costa Rica,down
33895,Female,52,Netherlands,anyone
33896,Female,52,Egypt,himself
33897,Male,59,Niue,almost
33898,Other,36,Andorra,difficult
33899,Male,47,Austria,picture
33900,Female,51,Korea,soon
33901,Female,59,Iraq,also
33902,Female,65,Trinidad and Tobago,three
33903,Male,42,Isle of Man,let
33904,Other,36,Argentina,young
33905,Other,54,Colombia,late
33906,Female,37,Djibouti,open
33907,Female,40,Yemen,tough
33908,Other,30,Nepal,know
33909,Male,58,Kyrgyz Republic,weight
33910,Female,23,Micronesia,according
33911,Female,64,Venezuela,skill
33912,Other,62,Bulgaria,determine
33913,Male,39,Canada,throw
33914,Female,64,Moldova,mind
33915,Female,53,Andorra,democratic
33916,Female,59,Paraguay,yes
33917,Female,25,Madagascar,today
33918,Female,47,Tajikistan,good
33919,Female,52,Burkina Faso,stuff
33920,Male,35,Brazil,college
33921,Female,44,Paraguay,ground
33922,Male,44,Nauru,ability
33923,Other,52,Jersey,exist
33924,Male,47,Ireland,technology
33925,Male,54,Iran,control
33926,Male,64,Western Sahara,remain
33927,Male,37,New Zealand,world
33928,Female,43,Qatar,color
33929,Female,43,Moldova,try
33930,Female,40,Slovenia,between
33931,Male,53,Cambodia,myself
33932,Male,50,France,which
33933,Female,27,Nigeria,respond
33934,Male,27,Saint Kitts and Nevis,economic
33935,Other,29,South Africa,sign
33936,Female,45,Afghanistan,impact
33937,Male,19,Thailand,movie
33938,Female,22,Equatorial Guinea,foreign
33939,Female,43,Vanuatu,direction
33940,Male,60,Mexico,west
33941,Male,24,Bangladesh,power
33942,Male,23,Dominica,we
33943,Other,37,Rwanda,main
33944,Male,28,Western Sahara,area
33945,Female,50,Uganda,station
33946,Male,49,Gabon,recently
33947,Male,59,Northern Mariana Islands,each
33948,Other,22,Tajikistan,course
33949,Female,19,Barbados,receive
33950,Other,54,Zimbabwe,yard
33951,Other,18,Reunion,event
33952,Female,46,Algeria,civil
33953,Other,45,Zimbabwe,rate
33954,Other,61,Brazil,tend
33955,Male,35,Austria,chair
33956,Female,65,Wallis and Futuna,stage
33957,Male,32,Poland,each
33958,Other,41,Gabon,section
33959,Other,54,Moldova,sign
33960,Male,36,Cocos (Keeling) Islands,everything
33961,Other,60,Kuwait,man
33962,Other,39,Barbados,however
33963,Male,55,Canada,brother
33964,Other,44,Montenegro,become
33965,Other,51,El Salvador,office
33966,Female,30,Greenland,price
33967,Other,47,Montenegro,education
33968,Male,33,Syrian Arab Republic,garden
33969,Male,26,Pitcairn Islands,church
33970,Female,25,Bosnia and Herzegovina,agent
33971,Female,21,Ireland,resource
33972,Female,27,South Africa,your
33973,Male,30,Samoa,order
33974,Other,44,Hong Kong,machine
33975,Male,53,Tunisia,career
33976,Female,53,Algeria,month
33977,Male,57,Central African Republic,next
33978,Other,48,Bolivia,officer
33979,Female,37,Mozambique,both
33980,Female,46,Philippines,quite
33981,Male,30,Colombia,dog
33982,Female,47,Sudan,civil
33983,Male,49,Papua New Guinea,science
33984,Male,46,Poland,also
33985,Other,51,Tajikistan,plan
33986,Other,55,France,respond
33987,Other,61,United States Virgin Islands,price
33988,Female,49,Martinique,red
33989,Other,31,Korea,prevent
33990,Male,36,Grenada,fine
33991,Other,62,Yemen,water
33992,Female,54,Croatia,adult
33993,Female,45,Romania,occur
33994,Male,25,South Georgia and the South Sandwich Islands,number
33995,Male,36,Norfolk Island,yard
33996,Other,41,Djibouti,executive
33997,Male,46,Nauru,eight
33998,Female,47,Luxembourg,base
33999,Other,19,Liberia,ten
34000,Male,56,Qatar,table
34001,Female,40,Solomon Islands,soon
34002,Other,55,Falkland Islands (Malvinas),knowledge
34003,Male,36,Liberia,state
34004,Female,53,Myanmar,stay
34005,Female,56,Zambia,situation
34006,Female,42,Burkina Faso,than
34007,Male,19,Greece,usually
34008,Female,18,Philippines,significant
34009,Female,21,Taiwan,change
34010,Other,34,Saint Lucia,share
34011,Other,26,United States Virgin Islands,run
34012,Male,65,Ghana,daughter
34013,Other,46,Mongolia,black
34014,Female,22,Western Sahara,too
34015,Male,29,Congo,score
34016,Male,48,Belgium,hair
34017,Female,53,Palau,open
34018,Female,22,Suriname,truth
34019,Other,28,Philippines,indeed
34020,Male,55,Heard Island and McDonald Islands,management
34021,Male,62,Guadeloupe,especially
34022,Female,65,Syrian Arab Republic,likely
34023,Female,54,Zimbabwe,police
34024,Male,57,Italy,letter
34025,Male,29,Tonga,relationship
34026,Male,44,Dominica,knowledge
34027,Female,27,Marshall Islands,reality
34028,Female,43,Singapore,company
34029,Male,20,Taiwan,natural
34030,Other,54,Tuvalu,about
34031,Male,37,Ecuador,past
34032,Female,48,Angola,understand
34033,Male,57,Somalia,business
34034,Other,25,Iceland,nation
34035,Other,62,Jordan,size
34036,Other,35,Paraguay,perhaps
34037,Other,21,Haiti,best
34038,Male,45,Holy See (Vatican City State),whom
34039,Other,21,Aruba,poor
34040,Other,47,Switzerland,look
34041,Male,24,Indonesia,himself
34042,Female,23,Montserrat,degree
34043,Male,36,Luxembourg,what
34044,Male,59,Paraguay,election
34045,Female,59,Congo,accept
34046,Other,61,Saint Helena,team
34047,Other,35,Niger,yourself
34048,Male,39,Mexico,toward
34049,Female,59,Tuvalu,pressure
34050,Male,19,Dominica,pick
34051,Male,50,Gambia,respond
34052,Other,23,British Indian Ocean Territory (Chagos Archipelago),traditional
34053,Other,32,Australia,every
34054,Other,27,Tonga,report
34055,Other,35,Belgium,station
34056,Male,18,Reunion,building
34057,Male,63,Somalia,organization
34058,Other,19,French Polynesia,would
34059,Female,59,Palau,senior
34060,Male,51,United States of America,instead
34061,Male,59,Cyprus,share
34062,Male,18,Iceland,level
34063,Other,20,Ecuador,threat
34064,Female,28,Sweden,he
34065,Other,26,Slovakia (Slovak Republic),right
34066,Male,46,Korea,artist
34067,Other,36,Grenada,simply
34068,Male,53,Netherlands Antilles,population
34069,Female,25,Azerbaijan,talk
34070,Female,27,Bhutan,since
34071,Female,54,Dominica,similar
34072,Female,38,Saint Barthelemy,film
34073,Female,21,Hong Kong,suggest
34074,Male,40,South Africa,card
34075,Female,30,United States of America,quickly
34076,Other,60,Somalia,director
34077,Other,62,Congo,billion
34078,Other,41,Dominican Republic,huge
34079,Male,51,Vanuatu,item
34080,Other,52,Palestinian Territory,standard
34081,Male,60,Poland,write
34082,Male,64,Qatar,stock
34083,Male,44,Algeria,best
34084,Male,34,Bouvet Island (Bouvetoya),strategy
34085,Other,45,Saint Kitts and Nevis,career
34086,Other,52,Saint Pierre and Miquelon,station
34087,Female,48,Burundi,him
34088,Male,64,Hungary,until
34089,Female,53,Taiwan,arm
34090,Female,29,Albania,rise
34091,Other,29,Brazil,go
34092,Female,38,Bolivia,suddenly
34093,Male,56,Australia,effort
34094,Other,47,Algeria,sing
34095,Male,33,France,worry
34096,Other,60,Puerto Rico,media
34097,Male,20,Malawi,trade
34098,Male,39,Belarus,certainly
34099,Male,26,Aruba,through
34100,Other,58,Algeria,offer
34101,Female,36,Somalia,including
34102,Female,22,Ecuador,enjoy
34103,Female,42,Saint Barthelemy,pick
34104,Other,62,Saint Martin,child
34105,Male,41,Puerto Rico,western
34106,Female,43,Denmark,hope
34107,Other,32,Sudan,Mr
34108,Male,40,Central African Republic,young
34109,Male,61,South Africa,speech
34110,Female,65,Saint Pierre and Miquelon,phone
34111,Other,24,Cocos (Keeling) Islands,guess
34112,Female,62,Lesotho,state
34113,Other,54,Portugal,should
34114,Male,32,Samoa,key
34115,Female,30,Afghanistan,represent
34116,Female,60,British Indian Ocean Territory (Chagos Archipelago),staff
34117,Male,18,Egypt,our
34118,Male,25,Tanzania,up
34119,Female,49,Martinique,top
34120,Other,30,China,traditional
34121,Male,47,Samoa,bank
34122,Male,32,Suriname,hotel
34123,Female,47,Qatar,cause
34124,Other,61,Philippines,animal
34125,Male,50,Singapore,arm
34126,Male,29,Bahrain,nearly
34127,Male,26,French Polynesia,news
34128,Female,44,Kiribati,address
34129,Male,54,Samoa,throughout
34130,Male,35,Norfolk Island,light
34131,Other,62,Chad,serve
34132,Other,35,United Arab Emirates,better
34133,Male,28,Canada,coach
34134,Other,46,United States of America,low
34135,Female,31,Guadeloupe,room
34136,Male,31,Mexico,next
34137,Male,52,Congo,history
34138,Other,22,Wallis and Futuna,degree
34139,Male,55,Hong Kong,evidence
34140,Male,31,United Kingdom,movie
34141,Female,37,Zambia,husband
34142,Other,24,Cameroon,on
34143,Other,63,Seychelles,particular
34144,Other,28,Czech Republic,old
34145,Female,43,Western Sahara,nothing
34146,Other,59,Turks and Caicos Islands,official
34147,Other,33,Mauritania,bring
34148,Female,47,Bahamas,especially
34149,Male,43,Denmark,save
34150,Male,54,Antigua and Barbuda,many
34151,Male,45,Monaco,peace
34152,Other,52,Ukraine,understand
34153,Female,18,Colombia,own
34154,Other,49,Spain,always
34155,Other,29,Saint Kitts and Nevis,six
34156,Male,21,Jordan,tough
34157,Other,22,Taiwan,white
34158,Male,52,Sierra Leone,company
34159,Female,57,Belarus,onto
34160,Other,61,Senegal,would
34161,Female,47,Cyprus,anyone
34162,Other,48,Bermuda,off
34163,Male,54,Dominican Republic,field
34164,Other,44,Vietnam,serve
34165,Male,44,Cayman Islands,place
34166,Male,35,Belgium,magazine
34167,Female,60,Isle of Man,crime
34168,Male,53,Tonga,team
34169,Female,30,Bouvet Island (Bouvetoya),necessary
34170,Male,52,Antigua and Barbuda,sort
34171,Female,19,Mozambique,use
34172,Female,60,Bermuda,usually
34173,Male,24,Russian Federation,fund
34174,Male,29,United Arab Emirates,scientist
34175,Female,60,Costa Rica,nothing
34176,Male,58,Eritrea,significant
34177,Female,37,Faroe Islands,easy
34178,Female,28,Senegal,large
34179,Female,64,Egypt,painting
34180,Male,50,Saint Pierre and Miquelon,front
34181,Female,44,Djibouti,peace
34182,Male,44,Slovakia (Slovak Republic),organization
34183,Female,52,Anguilla,season
34184,Other,40,India,science
34185,Female,49,Turks and Caicos Islands,our
34186,Male,40,Libyan Arab Jamahiriya,nothing
34187,Female,25,Anguilla,office
34188,Other,31,Bermuda,decision
34189,Other,64,Nauru,movement
34190,Male,65,Ireland,whole
34191,Other,20,Mozambique,view
34192,Female,21,Gibraltar,camera
34193,Other,44,Nicaragua,environment
34194,Other,59,Saint Pierre and Miquelon,these
34195,Female,54,Tonga,western
34196,Other,34,Uruguay,member
34197,Female,50,Saint Barthelemy,realize
34198,Female,63,Georgia,discover
34199,Male,49,Svalbard & Jan Mayen Islands,claim
34200,Male,52,Anguilla,put
34201,Other,18,Mali,evidence
34202,Male,65,Rwanda,care
34203,Other,54,Switzerland,account
34204,Male,57,Romania,board
34205,Male,65,Netherlands,family
34206,Female,45,Latvia,stand
34207,Other,25,French Southern Territories,laugh
34208,Other,46,Trinidad and Tobago,air
34209,Male,35,Paraguay,into
34210,Female,65,Argentina,science
34211,Female,51,Turkmenistan,life
34212,Male,42,Nicaragua,son
34213,Male,49,Saint Kitts and Nevis,change
34214,Male,55,Japan,available
34215,Other,33,Morocco,nothing
34216,Male,18,Lebanon,again
34217,Other,43,Cameroon,while
34218,Male,43,Australia,executive
34219,Male,47,Fiji,manage
34220,Other,64,Iraq,city
34221,Female,56,Philippines,meeting
34222,Female,62,Micronesia,reach
34223,Female,55,France,wear
34224,Female,63,Marshall Islands,certain
34225,Male,23,Finland,note
34226,Male,64,Gambia,medical
34227,Other,21,Luxembourg,song
34228,Male,63,Malta,sound
34229,Other,47,United Arab Emirates,project
34230,Male,49,Latvia,wall
34231,Other,62,Liberia,often
34232,Other,19,Christmas Island,ok
34233,Male,23,Dominica,accept
34234,Female,49,Montenegro,will
34235,Female,41,Tajikistan,rich
34236,Male,23,South Georgia and the South Sandwich Islands,religious
34237,Male,26,Guinea,attorney
34238,Female,61,Israel,rule
34239,Male,48,Samoa,painting
34240,Female,24,Isle of Man,keep
34241,Other,62,British Indian Ocean Territory (Chagos Archipelago),might
34242,Male,22,Colombia,thousand
34243,Male,49,Monaco,specific
34244,Female,49,Reunion,good
34245,Female,46,Singapore,check
34246,Female,55,Chad,today
34247,Male,24,United Kingdom,discussion
34248,Other,29,Aruba,human
34249,Other,25,Netherlands Antilles,reason
34250,Other,37,Guatemala,usually
34251,Male,22,Chad,imagine
34252,Female,56,Sweden,music
34253,Male,20,Cape Verde,six
34254,Other,34,Uganda,mouth
34255,Other,45,Liberia,rise
34256,Other,57,Niue,town
34257,Other,56,Equatorial Guinea,myself
34258,Other,51,Mongolia,model
34259,Female,41,Qatar,weight
34260,Male,19,Taiwan,set
34261,Other,27,Tuvalu,vote
34262,Other,22,Iran,blood
34263,Male,42,Djibouti,safe
34264,Other,55,Gabon,son
34265,Female,27,Montenegro,suggest
34266,Male,30,Micronesia,person
34267,Female,27,Martinique,south
34268,Male,32,Chile,stop
34269,Male,46,Vanuatu,behind
34270,Male,55,French Southern Territories,woman
34271,Female,23,Cayman Islands,require
34272,Other,53,Palau,evidence
34273,Female,19,Hong Kong,card
34274,Other,44,Nigeria,medical
34275,Other,40,Bulgaria,order
34276,Other,61,Serbia,PM
34277,Male,60,Bosnia and Herzegovina,past
34278,Female,42,New Zealand,pressure
34279,Female,19,Belize,return
34280,Male,50,Peru,class
34281,Female,53,Somalia,president
34282,Other,47,Trinidad and Tobago,himself
34283,Female,24,Mauritius,charge
34284,Other,28,Greece,should
34285,Female,44,Congo,through
34286,Other,42,Svalbard & Jan Mayen Islands,in
34287,Male,34,Finland,address
34288,Female,29,Mauritius,treat
34289,Female,47,New Zealand,thank
34290,Other,59,Ecuador,pattern
34291,Other,28,Uruguay,capital
34292,Male,33,Portugal,drug
34293,Male,42,Cocos (Keeling) Islands,Mrs
34294,Female,40,Burkina Faso,visit
34295,Female,38,Vietnam,push
34296,Male,42,Philippines,over
34297,Other,45,Togo,defense
34298,Female,36,Namibia,space
34299,Female,47,Saudi Arabia,per
34300,Male,24,Canada,campaign
34301,Other,39,Liberia,soon
34302,Other,37,American Samoa,year
34303,Male,44,Bangladesh,total
34304,Female,42,Aruba,accept
